SK_ID_CURR,TARGET
102126,0.16777828335762024
102146,0.054674841463565826
102147,0.08819004148244858
102151,0.03542179986834526
102158,0.19166135787963867
102159,0.022633755579590797
102162,0.03153479844331741
102165,0.02389020286500454
102166,0.03188866004347801
102174,0.009316898882389069
102193,0.13061681389808655
102198,0.02925482764840126
102205,0.19109240174293518
102206,0.011638927273452282
102218,0.03043239377439022
102221,0.02459338866174221
102230,0.064344622194767
102238,0.07505088299512863
102248,0.03311045467853546
102252,0.16645415127277374
102259,0.07716687023639679
102262,0.1804075688123703
102273,0.04057389497756958
102286,0.1315535306930542
102293,0.013746573589742184
102294,0.04620307683944702
102296,0.05557822808623314
102298,0.06466586142778397
102303,0.03699835389852524
102309,0.05130830407142639
102315,0.011601286940276623
102340,0.0212529469281435
102342,0.04773487523198128
102344,0.05513530969619751
102346,0.11840417236089706
102347,0.013249676674604416
102374,0.034713685512542725
102380,0.018412476405501366
102387,0.016857268288731575
102393,0.04140283539891243
102403,0.0143375089392066
102413,0.042396239936351776
102414,0.0049301800318062305
102415,0.04713909700512886
102416,0.11906605958938599
102439,0.0476493276655674
102441,0.032668597996234894
102443,0.015482235699892044
102444,0.31563663482666016
102445,0.15436333417892456
102448,0.03859499469399452
102449,0.034047819674015045
102450,0.19610856473445892
102456,0.007636393420398235
102458,0.12558810412883759
102459,0.04463063180446625
102465,0.02114148810505867
102470,0.1314227283000946
102471,0.038787756115198135
102475,0.03640809655189514
102476,0.19062094390392303
102506,0.046482931822538376
102509,0.027853338047862053
102519,0.0461139902472496
102522,0.03549811989068985
102545,0.019212858751416206
102549,0.0368620865046978
102562,0.010297209955751896
102563,0.019345203414559364
102568,0.0864609032869339
102582,0.04630493372678757
102592,0.006592688150703907
102597,0.08494789898395538
102605,0.03279825672507286
102614,0.02001376450061798
102617,0.1864124983549118
102634,0.02465161494910717
102652,0.00859090592712164
102655,0.004880984779447317
102671,0.07638493925333023
102694,0.2595941722393036
102701,0.05486362427473068
102703,0.01485452614724636
102704,0.026506606489419937
102713,0.006317222956568003
102720,0.16304028034210205
102731,0.017181821167469025
102733,0.01964450441300869
102749,0.017626794055104256
102755,0.060365431010723114
102763,0.013575220480561256
102770,0.04155121371150017
102772,0.059995073825120926
102799,0.20813369750976562
102838,0.011025190353393555
102854,0.02850133553147316
102862,0.18045546114444733
102863,0.028108051046729088
102867,0.016302866861224174
102868,0.00827520526945591
102878,0.08010982722043991
102887,0.04569913074374199
102898,0.18659180402755737
102904,0.12819287180900574
102912,0.0898798331618309
102919,0.0329546220600605
102927,0.04262782260775566
102932,0.04231637716293335
102933,0.0702582523226738
102935,0.013048113323748112
102958,0.07807843387126923
102969,0.21211744844913483
102971,0.011599783785641193
102975,0.05393502116203308
102979,0.03645613417029381
102982,0.011295611970126629
102987,0.1787634938955307
102989,0.014005950652062893
102995,0.09527400135993958
102996,0.00794412475079298
103000,0.05529950186610222
103001,0.07135412842035294
103004,0.029782406985759735
103010,0.022869355976581573
103025,0.18240803480148315
103029,0.01617133431136608
103046,0.09716147929430008
103056,0.033893831074237823
103062,0.07821343839168549
103078,0.016672566533088684
103083,0.011265244334936142
103092,0.02037878893315792
103096,0.09561584889888763
103097,0.14452104270458221
103102,0.21256040036678314
103112,0.0707099586725235
103132,0.018874194473028183
103144,0.11544519662857056
103145,0.07515101134777069
103146,0.007897814735770226
103147,0.11774563789367676
103158,0.04343871399760246
103171,0.17332898080348969
103173,0.023919591680169106
103184,0.022605473175644875
103195,0.16920888423919678
103196,0.03346051275730133
103206,0.04526321962475777
103230,0.11314705014228821
103231,0.05934542790055275
103232,0.025001635774970055
103239,0.06240379810333252
103240,0.1347571313381195
103243,0.022112596780061722
103252,0.11321976035833359
103258,0.052613165229558945
103259,0.12258171290159225
103279,0.015800228342413902
103280,0.004709644243121147
103286,0.027766194194555283
103287,0.3231686055660248
103290,0.009357534348964691
103298,0.051584988832473755
103315,0.016740495339035988
103319,0.025748683139681816
103334,0.2522679567337036
103336,0.07722613215446472
103345,0.025588013231754303
103368,0.007068542763590813
103371,0.18833285570144653
103377,0.011206046678125858
103398,0.019959116354584694
103404,0.043176811188459396
103408,0.0824158564209938
103410,0.03606833890080452
103418,0.025592751801013947
103420,0.10655999928712845
103432,0.04193221777677536
103433,0.02130187675356865
103436,0.014272813685238361
103440,0.020759256556630135
103453,0.039327070116996765
103459,0.02381347119808197
103460,0.03920816257596016
103461,0.010048037394881248
103462,0.07233071327209473
103473,0.0814993754029274
103474,0.015182023867964745
103475,0.11321631819009781
103478,0.06841187924146652
103480,0.03692496195435524
103484,0.018231743946671486
103494,0.15945889055728912
103513,0.0455799363553524
103515,0.178572416305542
103516,0.14454321563243866
103525,0.16017675399780273
103541,0.28258436918258667
103544,0.01896134950220585
103562,0.5514392852783203
103570,0.4080166220664978
103572,0.15379291772842407
103574,0.024247802793979645
103575,0.11611893028020859
103591,0.06958580017089844
103594,0.01277616061270237
103609,0.021849749609827995
103613,0.10551168024539948
103614,0.020135508850216866
103615,0.035596176981925964
103624,0.08147141337394714
103625,0.09469112753868103
103628,0.3329641819000244
103629,0.01949250139296055
103647,0.051541488617658615
103648,0.03639441356062889
103651,0.02300214394927025
103658,0.017240773886442184
103668,0.04871577024459839
103669,0.02669217623770237
103676,0.04803572595119476
103682,0.0709475427865982
103683,0.12821310758590698
103689,0.02895387075841427
103725,0.03907501697540283
103733,0.08161760121583939
103744,0.04397454857826233
103762,0.13783535361289978
103771,0.30810248851776123
103773,0.007345197256654501
103783,0.04313989356160164
103784,0.039708275347948074
103808,0.01781991496682167
103812,0.06442246586084366
103813,0.15151137113571167
103814,0.08680499345064163
103818,0.12514397501945496
103824,0.014440419152379036
103828,0.0057687945663928986
103830,0.15394259989261627
103840,0.0265191663056612
103842,0.10877477377653122
103847,0.16778424382209778
103848,0.11241465061903
103851,0.00791497528553009
103854,0.05644995719194412
103857,0.04181799292564392
103861,0.012844367884099483
103862,0.03558135777711868
103865,0.03454546257853508
103870,0.007031701039522886
103876,0.007884848862886429
103891,0.4096819758415222
103908,0.05790751054883003
103914,0.13034771382808685
103918,0.06385305523872375
103940,0.013501063920557499
103963,0.07212525606155396
103966,0.033987969160079956
103971,0.23349037766456604
103980,0.12656694650650024
103984,0.05291612446308136
103985,0.021084073930978775
103998,0.25087523460388184
104019,0.012609889730811119
104026,0.02853683941066265
104035,0.07516579329967499
104044,0.0371587797999382
104045,0.0223514623939991
104047,0.16275279223918915
104051,0.02392302267253399
104058,0.05993393808603287
104063,0.016746940091252327
104066,0.22938396036624908
104087,0.039370618760585785
104089,0.07360373437404633
104095,0.03571684658527374
104098,0.09816225618124008
104104,0.01764615811407566
104110,0.23633524775505066
104120,0.061811015009880066
104122,0.061639126390218735
104131,0.03846300020813942
104132,0.039945561438798904
104135,0.021432459354400635
104136,0.012310848571360111
104149,0.041598670184612274
104150,0.042708657681941986
104156,0.4764691889286041
104165,0.0776747390627861
104175,0.01785222440958023
104179,0.08044940233230591
104184,0.12013593316078186
104206,0.01234506256878376
104216,0.2634151875972748
104230,0.3003411889076233
104257,0.019013291224837303
104272,0.02380204014480114
104273,0.0728565976023674
104278,0.031497757881879807
104294,0.08884730935096741
104295,0.03157920390367508
104297,0.02603480964899063
104298,0.04167238995432854
104308,0.01987006887793541
104318,0.025745663791894913
104319,0.08047433942556381
104320,0.08224976807832718
104327,0.11349814385175705
104334,0.05497748404741287
104344,0.05352824181318283
104350,0.030540896579623222
104351,0.1480282098054886
104354,0.01509428396821022
104369,0.09212280809879303
104376,0.17136475443840027
104381,0.0290098637342453
104384,0.0692712590098381
104391,0.017661049962043762
104394,0.03100612387061119
104398,0.29836344718933105
104402,0.006986051797866821
104408,0.04528545215725899
104409,0.013110415078699589
104410,0.37143608927726746
104412,0.05761376768350601
104417,0.17982126772403717
104424,0.05312216281890869
104426,0.014710268005728722
104435,0.0741833820939064
104445,0.025272414088249207
104458,0.007569159381091595
104460,0.047403961420059204
104466,0.01674523763358593
104472,0.1305452138185501
104473,0.04390733689069748
104479,0.02052690088748932
104480,0.018840625882148743
104482,0.03507092222571373
104499,0.008259429596364498
104501,0.008413737639784813
104502,0.014277852140367031
104506,0.10761091858148575
104510,0.01050515379756689
104512,0.04652102291584015
104520,0.1832619160413742
104528,0.06418151408433914
104529,0.010485978797078133
104541,0.05067251995205879
104578,0.01229300256818533
104584,0.026491714641451836
104588,0.06544721126556396
104602,0.12787078320980072
104610,0.006919633597135544
104611,0.1898459494113922
104618,0.04853095859289169
104620,0.032824575901031494
104622,0.017571186646819115
104624,0.04722056910395622
104625,0.1635035276412964
104634,0.07453569024801254
104639,0.047324568033218384
104646,0.013654368929564953
104647,0.0422612801194191
104652,0.03419915959239006
104670,0.09103233367204666
104677,0.01136864721775055
104685,0.10139835625886917
104691,0.06489437073469162
104696,0.09699757397174835
104699,0.007730767130851746
104712,0.08326348662376404
104714,0.015336195006966591
104717,0.09679413586854935
104718,0.011390943080186844
104740,0.060186129063367844
104741,0.05392789468169212
104743,0.016372378915548325
104744,0.01660536788403988
104747,0.06377243995666504
104767,0.042146604508161545
104772,0.1921643614768982
104776,0.24880090355873108
104779,0.018672974780201912
104814,0.01938645914196968
104815,0.054431669414043427
104830,0.041133683174848557
104831,0.05810088664293289
104833,0.07235658913850784
104839,0.041446689516305923
104840,0.018702615052461624
104860,0.15019600093364716
104861,0.013635347597301006
104866,0.05588580667972565
104870,0.06188168376684189
104877,0.0835401639342308
104878,0.00951986014842987
104879,0.023912953212857246
104880,0.059827908873558044
104899,0.015478529036045074
104906,0.061936505138874054
104907,0.0618356317281723
104913,0.08616548031568527
104916,0.05683710798621178
104921,0.04516366124153137
104930,0.026659002527594566
104931,0.31813672184944153
104936,0.016379430890083313
104937,0.03676523640751839
104942,0.01410819310694933
104943,0.03828514739871025
104969,0.08100922405719757
104972,0.23347556591033936
104988,0.10018128901720047
105013,0.010875411331653595
105015,0.018651418387889862
105019,0.09864988178014755
105027,0.032840415835380554
105030,0.05634653568267822
105035,0.2784131169319153
105041,0.015131190419197083
105051,0.1428072452545166
105056,0.027673764154314995
105067,0.3330792188644409
105071,0.03610610589385033
105072,0.014194014482200146
105074,0.05145611986517906
105091,0.054485268890857697
105101,0.00938167329877615
105103,0.06748003512620926
105134,0.04103867709636688
105139,0.017884952947497368
105142,0.05130169540643692
105146,0.04656586796045303
105163,0.08362329751253128
105168,0.041512418538331985
105172,0.009086222387850285
105176,0.4485882818698883
105195,0.030317675322294235
105196,0.15310132503509521
105197,0.017622079700231552
105203,0.040379587560892105
105223,0.07144203782081604
105227,0.04739578813314438
105228,0.008083416149020195
105230,0.15401268005371094
105231,0.29665836691856384
105239,0.02100253663957119
105242,0.0880645290017128
105244,0.0268844161182642
105245,0.037880755960941315
105248,0.048686254769563675
105249,0.024118224158883095
105266,0.19756948947906494
105271,0.43114885687828064
105276,0.027666009962558746
105282,0.03984390199184418
105292,0.10259769856929779
105297,0.005647528916597366
105332,0.02791135385632515
105333,0.016035646200180054
105343,0.025699084624648094
105344,0.05842503905296326
105345,0.11958032846450806
105357,0.03669118508696556
105359,0.06729354709386826
105366,0.038588352501392365
105367,0.042360275983810425
105370,0.0048680086620152
105377,0.04700607433915138
105390,0.028675509616732597
105399,0.0108961071819067
105403,0.11699464917182922
105404,0.041268300265073776
105414,0.03663668408989906
105417,0.07938716560602188
105425,0.1895449459552765
105452,0.0871114656329155
105454,0.11453069001436234
105456,0.06120061129331589
105470,0.04439232498407364
105471,0.01874573342502117
105483,0.3041992783546448
105493,0.10973106324672699
105508,0.1435866802930832
105514,0.05209481343626976
105515,0.009741203859448433
105528,0.19610026478767395
105529,0.010145016014575958
105531,0.04700927808880806
105532,0.03348131477832794
105558,0.017177803441882133
105574,0.014847933314740658
105578,0.006667702458798885
105584,0.3822508454322815
105595,0.15565818548202515
105617,0.42055052518844604
105618,0.09371383488178253
105621,0.02292185090482235
105625,0.045480355620384216
105629,0.028565360233187675
105630,0.021428626030683517
105634,0.023442398756742477
105635,0.01922413893043995
105641,0.059142276644706726
105647,0.1236019879579544
105648,0.06020469218492508
105655,0.05472150072455406
105657,0.016129828989505768
105672,0.10674887150526047
105678,0.11075592041015625
105682,0.10520488023757935
105691,0.020578989759087563
105692,0.01198352500796318
105706,0.053556736558675766
105712,0.04654128476977348
105720,0.04277302697300911
105734,0.009472549892961979
105735,0.024363728240132332
105736,0.24091055989265442
105737,0.005691854283213615
105738,0.10044870525598526
105740,0.20736467838287354
105744,0.051519136875867844
105747,0.017501264810562134
105749,0.17633916437625885
105754,0.047821130603551865
105758,0.05864500626921654
105760,0.07210472226142883
105767,0.17190973460674286
105784,0.09125524759292603
105791,0.014484665356576443
105802,0.20740914344787598
105807,0.19352495670318604
105809,0.04349403828382492
105816,0.07169953733682632
105817,0.025555523112416267
105824,0.06671677529811859
105832,0.06472709029912949
105856,0.019090045243501663
105865,0.012087436392903328
105899,0.23631729185581207
105906,0.01564762182533741
105916,0.05401710793375969
105923,0.08727125823497772
105937,0.054665304720401764
105965,0.01943848840892315
105966,0.040703218430280685
105968,0.07748274505138397
105973,0.060003772377967834
105976,0.10958319157361984
105978,0.051911044865846634
105979,0.02928849123418331
105991,0.11543064564466476
105998,0.14224663376808167
105999,0.01961681805551052
106000,0.26775118708610535
106001,0.024395911023020744
106010,0.23624254763126373
106011,0.01746245287358761
106013,0.12882612645626068
106015,0.021185602992773056
106026,0.01387445442378521
106032,0.013228116557002068
106035,0.31186747550964355
106040,0.027521789073944092
106041,0.1253078281879425
106044,0.007195548620074987
106053,0.10731156915426254
106054,0.004236412234604359
106065,0.14017528295516968
106081,0.040634024888277054
106083,0.061287689954042435
106087,0.019862407818436623
106090,0.11667092889547348
106101,0.01727747544646263
106102,0.04018693417310715
106109,0.014064745046198368
106116,0.06064983829855919
106150,0.0035639379639178514
106155,0.07270482927560806
106166,0.018877068534493446
106176,0.14397992193698883
106189,0.008798504248261452
106199,0.1750979870557785
106205,0.09858740121126175
106206,0.07092761993408203
106211,0.006274072453379631
106214,0.03588244318962097
106216,0.01633002981543541
106217,0.03954167664051056
106225,0.016468407586216927
106249,0.02347717434167862
106256,0.09564626961946487
106258,0.032100122421979904
106261,0.0298592709004879
106262,0.0645146369934082
106264,0.005838371813297272
106271,0.05358729138970375
106276,0.04571497067809105
106277,0.0826864019036293
106286,0.05577240511775017
106293,0.03537439554929733
106295,0.04803294315934181
106296,0.0195412989705801
106297,0.050911031663417816
106298,0.049024973064661026
106311,0.02687142603099346
106314,0.03128303214907646
106320,0.026705611497163773
106334,0.08078160881996155
106346,0.03527667000889778
106347,0.023761095479130745
106349,0.11803900450468063
106354,0.03680359572172165
106360,0.010168049484491348
106373,0.15186841785907745
106377,0.04663379117846489
106386,0.09876100718975067
106387,0.040336668491363525
106391,0.010547159239649773
106401,0.2460566610097885
106411,0.03771499916911125
106413,0.41455286741256714
106426,0.32085147500038147
106427,0.0884547084569931
106428,0.15689915418624878
106434,0.07405535131692886
106438,0.033597059547901154
106440,0.029860779643058777
106441,0.021811751648783684
106452,0.055773261934518814
106453,0.09591509401798248
106454,0.03082595393061638
106457,0.16674722731113434
106484,0.028450263664126396
106488,0.12424740195274353
106491,0.2475746124982834
106514,0.0723070427775383
106527,0.11903829872608185
106528,0.08410023897886276
106529,0.007204131688922644
106534,0.2741348445415497
106550,0.11458656936883926
106577,0.026576466858386993
106585,0.10117702931165695
106590,0.00712663633748889
106607,0.05795089527964592
106610,0.045244790613651276
106611,0.06278301030397415
106612,0.047557882964611053
106624,0.07651351392269135
106631,0.009121029637753963
106647,0.2439757138490677
106660,0.09436964988708496
106674,0.04402991011738777
106687,0.013046116568148136
106712,0.04201855510473251
106713,0.0263964906334877
106717,0.04867484048008919
106720,0.02048364467918873
106721,0.040197670459747314
106724,0.048274025321006775
106735,0.10014217346906662
106739,0.040329039096832275
106740,0.05114365369081497
106754,0.04970825836062431
106760,0.33004510402679443
106761,0.09257625788450241
106784,0.15136262774467468
106787,0.06500222533941269
106797,0.014017670415341854
106798,0.04715295508503914
106802,0.20543049275875092
106803,0.039751291275024414
106804,0.09599953889846802
106805,0.024676168337464333
106810,0.1113753542304039
106812,0.1107960119843483
106813,0.05975211411714554
106817,0.04673398658633232
106822,0.04436066746711731
106823,0.014567019417881966
106827,0.010529116727411747
106841,0.051285237073898315
106851,0.12534970045089722
106852,0.01744912937283516
106853,0.24954470992088318
106854,0.37485623359680176
106861,0.04796552658081055
106873,0.036394279450178146
106877,0.0381803996860981
106878,0.017996622249484062
106881,0.07892853766679764
106900,0.019782625138759613
106906,0.019909286871552467
106907,0.16905300319194794
106914,0.11371641606092453
106916,0.10483761876821518
106924,0.021717049181461334
106931,0.0714174136519432
106936,0.08565016835927963
106937,0.10018930584192276
106938,0.04666893184185028
106939,0.06227186322212219
106943,0.03803183138370514
106944,0.26175907254219055
106967,0.09799929708242416
106980,0.06243392452597618
106986,0.11194895207881927
106987,0.046264227479696274
106990,0.02424967661499977
107013,0.018183676525950432
107023,0.0711454376578331
107033,0.02309774048626423
107037,0.12242034077644348
107048,0.017053844407200813
107071,0.020610874518752098
107081,0.008453749120235443
107113,0.10385525971651077
107130,0.020681558176875114
107131,0.02515614591538906
107145,0.13698750734329224
107156,0.12054382264614105
107219,0.07223242521286011
107222,0.07609029114246368
107223,0.2491093873977661
107232,0.2063082605600357
107245,0.06997938454151154
107246,0.02224561758339405
107247,0.08806995302438736
107256,0.006592503748834133
107259,0.003548050532117486
107260,0.007681833114475012
107279,0.09508601576089859
107280,0.06240374594926834
107281,0.02042117901146412
107285,0.04735712707042694
107329,0.012007910758256912
107337,0.09597711265087128
107349,0.07309765368700027
107350,0.007706323638558388
107351,0.01232274528592825
107359,0.05380444973707199
107391,0.09565280377864838
107394,0.024871479719877243
107395,0.014400596730411053
107406,0.03412272781133652
107416,0.07278033345937729
107417,0.031607892364263535
107418,0.09726572781801224
107419,0.025955144315958023
107444,0.009088716469705105
107445,0.032414693385362625
107446,0.08015119284391403
107460,0.16420389711856842
107470,0.04046117886900902
107475,0.07880047708749771
107520,0.02120412141084671
107526,0.084321029484272
107527,0.015395786613225937
107530,0.010081046260893345
107532,0.14165721833705902
107534,0.09555863589048386
107535,0.08039308339357376
107554,0.13103313744068146
107556,0.019955461844801903
107559,0.17364780604839325
107561,0.017210211604833603
107564,0.04580148309469223
107566,0.043388355523347855
107571,0.09530533850193024
107590,0.1673402339220047
107602,0.07941616326570511
107625,0.06032551825046539
107626,0.4834405481815338
107635,0.015569214709103107
107636,0.06251280754804611
107645,0.01867689937353134
107652,0.17729131877422333
107655,0.02949322946369648
107668,0.03765120729804039
107670,0.07429186999797821
107677,0.0074288686737418175
107680,0.1726769208908081
107683,0.2492256909608841
107684,0.028255857527256012
107691,0.03505875542759895
107692,0.021905552595853806
107703,0.02238818258047104
107709,0.02870471216738224
107710,0.08011768013238907
107721,0.2331865429878235
107725,0.16468080878257751
107727,0.04208990931510925
107739,0.031037842854857445
107740,0.03472709655761719
107741,0.09869182109832764
107747,0.012944967485964298
107765,0.23910151422023773
107768,0.007918858900666237
107775,0.05763978883624077
107782,0.3043072819709778
107790,0.012034006416797638
107801,0.023461297154426575
107807,0.01637340895831585
107811,0.022035526111721992
107817,0.06287594139575958
107826,0.05388876050710678
107838,0.1783144325017929
107839,0.04061208665370941
107843,0.06513824313879013
107847,0.08153732120990753
107849,0.21162724494934082
107850,0.1281379908323288
107867,0.07454480230808258
107871,0.08843821287155151
107908,0.04090391844511032
107913,0.06704156845808029
107927,0.03094342164695263
107931,0.0414351262152195
107955,0.010382884182035923
107962,0.14776408672332764
107977,0.04645996168255806
107978,0.02696823514997959
107993,0.023522280156612396
108010,0.026963699609041214
108016,0.07475563138723373
108018,0.4157336950302124
108027,0.12276943773031235
108045,0.2669229507446289
108069,0.23432374000549316
108082,0.05306299775838852
108089,0.07789760828018188
108092,0.016388989984989166
108106,0.010551543906331062
108112,0.14835971593856812
108120,0.1257012039422989
108122,0.2471982091665268
108135,0.018516547977924347
108170,0.005626333877444267
108171,0.06658156216144562
108177,0.010707528330385685
108180,0.08525630831718445
108183,0.015255417674779892
108184,0.02584301494061947
108185,0.09110543131828308
108192,0.1370772123336792
108195,0.21703851222991943
108196,0.07655330002307892
108218,0.010314728133380413
108219,0.09627651423215866
108243,0.06795705854892731
108249,0.016852498054504395
